567                      -1600                    0                        static_100000            25                       400                      -3935.97461              -3941.82593              5.85139894               -3935.97461              
567                      -1600                    0                        static_100000            25                       410                      -3924.03345              -3936.82495              12.7914982               -3924.03345              
567                      -1600                    0                        static_100000            25                       420                      -3934.83496              -3941.57788              6.7427721                -3934.83496              
567                      -1600                    0                        static_100000            25                       430                      -3930.61938              -3937.74561              7.1261158                -3930.61938              
567                      -1600                    0                        static_100000            25                       440                      -3939.11108              -3940.55298              1.44169271               -3939.11108              
567                      -1600                    0                        static_100000            25                       450                      -3925.64673              -3936.10327              10.4566469               -3925.64673              
567                      -1600                    0                        static_100000            25                       460                      -3919.04297              -3931.34155              12.2985563               -3919.04297              
567                      -1600                    0                        static_100000            25                       470                      -3937.27856              -3937.3623               0.0837869644             -3937.27856              
567                      -1600                    0                        static_100000            25                       480                      -3936.60254              -3937.11694              0.514329076              -3936.60254              
567                      -1600                    0                        static_100000            25                       490                      -3928.72168              -3928.72632              0.00469964463            -3928.72168              
567                      -1600                    0                        static_100000            25                       500                      -3934.03101              -3934.88159              0.850581586              -3934.03101              
567                      -1600                    0                        static_100000            25                       510                      -3921.67212              -3930.85303              9.18107224               -3921.67212              
567                      -1600                    0                        static_100000            25                       520                      -3920.14966              -3930.40381              10.2539434               -3920.14966              
567                      -1600                    0                        static_100000            25                       530                      -3906.04272              -3923.88306              17.8403816               -3906.04272              
567                      -1600                    0                        static_100000            25                       540                      -3931.40259              -3934.78101              3.37857413               -3931.40259              
567                      -1600                    0                        static_100000            25                       550                      -3908.87061              -3918.8335               9.96276951               -3908.87061              
567                      -1600                    0                        static_100000            25                       560                      -3921.28052              -3923.53296              2.25253701               -3921.28052              
567                      -1600                    0                        static_100000            25                       570                      -3892.49805              -3912.32251              19.8246384               -3892.49805              
567                      -1600                    0                        static_100000            25                       580                      -3897.48193              -3915.2749               17.7930355               -3897.48193              
567                      -1600                    0                        static_100000            25                       590                      -3906.60205              -3916.95044              10.3484535               -3906.60205              
567                      -1600                    0                        static_100000            25                       600                      -3893.49023              -3910.38232              16.892149                -3893.49023              
567                      -1600                    0                        static_100000            25                       610                      -3917.1709               -3922.29541              5.12461185               -3917.1709               
567                      -1600                    0                        static_100000            25                       620                      -3915.16797              -3916.96753              1.79947293               -3915.16797              
567                      -1600                    0                        static_100000            25                       630                      -3899.62256              -3917.34912              17.7266693               -3899.62256              
567                      -1600                    0                        static_100000            25                       640                      -3914.49731              -3921.88135              7.38406324               -3914.49731              
567                      -1600                    0                        static_100000            25                       650                      -3924.1709               -3926.46338              2.2923913                -3924.1709               
567                      -1600                    0                        static_100000            25                       660                      -3926.6438               -3928.87061              2.22685242               -3926.6438               
567                      -1600                    0                        static_100000            25                       670                      -3930.96753              -3933.51099              2.54349899               -3930.96753              
567                      -1600                    0                        static_100000            25                       680                      -3932.55933              -3936.25                 3.69069147               -3932.55933              
567                      -1600                    0                        static_100000            25                       690                      -3937.20752              -3941.38794              4.18059683               -3937.20752              
567                      -1600                    0                        static_100000            25                       700                      -3932.54419              -3938.3562               5.81208658               -3932.54419              
567                      -1600                    0                        static_100000            25                       710                      -3943.42407              -3944.76685              1.34268427               -3943.42407              
567                      -1600                    0                        static_100000            25                       720                      -3946.74292              -3946.81592              0.0730772391             -3946.74292              
567                      -1600                    0                        static_100000            25                       730                      -3941.98169              -3946.79028              4.80856371               -3941.98169              
567                      -1600                    0                        static_100000            25                       740                      -3950.83496              -3953.59082              2.75565338               -3950.83496              
567                      -1600                    0                        static_100000            25                       750                      -3948.99365              -3952.89502              3.90143585               -3948.99365              
567                      -1600                    0                        static_100000            25                       760                      -3952.07251              -3955.45093              3.37847018               -3952.07251              
567                      -1600                    0                        static_100000            25                       770                      -3953.95581              -3956.63892              2.68319845               -3953.95581              
567                      -1600                    0                        static_100000            25                       780                      -3959.21899              -3960.48755              1.2685709                -3959.21899              
567                      -1600                    0                        static_100000            25                       790                      -3961.98535              -3962.84839              0.862968981              -3961.98535              
567                      -1600                    0                        static_100000            25                       800                      -3961.03589              -3963.34839              2.31257486               -3961.03589              
567                      -1600                    0                        static_100000            25                       810                      -3964.68823              -3966.67432              1.98591852               -3964.68823              
567                      -1600                    0                        static_100000            25                       820                      -3963.93652              -3967.44653              3.5099268                -3963.93652              
567                      -1600                    0                        static_100000            25                       830                      -3969.08203              -3970.64087              1.55862856               -3969.08203              
567                      -1600                    0                        static_100000            25                       840                      -3971.73633              -3972.54688              0.810727119              -3971.73633              
567                      -1600                    0                        static_100000            25                       850                      -3974.03589              -3974.70923              0.673271477              -3974.03589              
567                      -1600                    0                        static_100000            25                       860                      -3976.39844              -3977.00854              0.610054314              -3976.39844              
567                      -1600                    0                        static_100000            25                       870                      -3978.2168               -3979.06079              0.843988478              -3978.2168               
567                      -1600                    0                        static_100000            25                       880                      -3979.99512              -3981.4021               1.40700293               -3979.99512              
567                      -1600                    0                        static_100000            25                       890                      -3981.37451              -3982.56787              1.19343877               -3981.37451              
567                      -1600                    0                        static_100000            25                       900                      -3984.69702              -3985.13354              0.436670184              -3984.69702              
567                      -1600                    0                        static_100000            25                       910                      -3986.90527              -3986.9585               0.0530278087             -3986.90527              
567                      -1600                    0                        static_100000            25                       920                      -3988.29102              -3988.61841              0.327474207              -3988.29102              
567                      -1600                    0                        static_100000            25                       930                      -3989.86914              -3990.39111              0.522027194              -3989.86914              
567                      -1600                    0                        static_100000            25                       940                      -3992.45386              -3992.51196              0.0580441728             -3992.45386              
567                      -1600                    0                        static_100000            25                       950                      -3993.57568              -3993.85693              0.281223148              -3993.57568              
567                      -1600                    0                        static_100000            25                       960                      -3995.18628              -3995.23438              0.0481320843             -3995.18628              
567                      -1600                    0                        static_100000            25                       970                      -3996.44385              -3996.48828              0.044339668              -3996.44385              
567                      -1600                    0                        static_100000            25                       980                      -3997.49292              -3997.58374              0.090846628              -3997.49292              
567                      -1600                    0                        static_100000            25                       990                      -3998.58887              -3998.59204              0.00311245606            -3998.58887              
567                      -1600                    0                        static_100000            25                       1000                     -3998.86938              -3998.87988              0.0106559116             -3998.86938              
567                      -1600                    0                        static_100000            45                       400                      -3937.51001              -3937.55347              0.0435908176             -3937.51001              
567                      -1600                    0                        static_100000            45                       410                      -3930.44849              -3934.90015              4.45183945               -3930.44849              
567                      -1600                    0                        static_100000            45                       420                      -3933.70386              -3935.1792               1.47545993               -3933.70386              
567                      -1600                    0                        static_100000            45                       430                      -3920.36719              -3920.88916              0.521942258              -3920.36719              
567                      -1600                    0                        static_100000            45                       440                      -3925.76465              -3933.86841              8.10392857               -3925.76465              
567                      -1600                    0                        static_100000            45                       450                      -3927.75659              -3927.80322              0.0467118621             -3927.75659              
567                      -1600                    0                        static_100000            45                       460                      -3923.74097              -3934.88306              11.1422672               -3923.74097              
567                      -1600                    0                        static_100000            45                       470                      -3938.44897              -3938.47339              0.0243476052             -3938.44897              
567                      -1600                    0                        static_100000            45                       480                      -3926.06934              -3935.59448              9.52501869               -3926.06934              
567                      -1600                    0                        static_100000            45                       490                      -3924.79932              -3925.59375              0.794284344              -3924.79932              
567                      -1600                    0                        static_100000            45                       500                      -3921.63184              -3925.50708              3.87517643               -3921.63184              
567                      -1600                    0                        static_100000            45                       510                      -3910.73877              -3922.91187              12.173089                -3910.73877              
567                      -1600                    0                        static_100000            45                       520                      -3930.36743              -3931.0835               0.715888262              -3930.36743              
567                      -1600                    0                        static_100000            45                       530                      -3914.37695              -3923.10693              8.72999287               -3914.37695              
567                      -1600                    0                        static_100000            45                       540                      -3907.87744              -3923.5144               15.6370001               -3907.87744              
567                      -1600                    0                        static_100000            45                       550                      -3907.85205              -3920.0144               12.1623163               -3907.85205              
567                      -1600                    0                        static_100000            45                       560                      -3906.5957               -3917.55103              10.9551105               -3906.5957               
567                      -1600                    0                        static_100000            45                       570                      -3905.81763              -3920.81177              14.9941854               -3905.81763              
567                      -1600                    0                        static_100000            45                       580                      -3923.41479              -3925.16187              1.74714792               -3923.41479              
567                      -1600                    0                        static_100000            45                       590                      -3909.53833              -3922.88184              13.3433905               -3909.53833              
567                      -1600                    0                        static_100000            45                       600                      -3919.73267              -3928.27124              8.53873825               -3919.73267              
567                      -1600                    0                        static_100000            45                       610                      -3921.14819              -3928.55615              7.4080472                -3921.14819              
567                      -1600                    0                        static_100000            45                       620                      -3902.72266              -3919.95215              17.2295132               -3902.72266              
567                      -1600                    0                        static_100000            45                       630                      -3917.76245              -3927.25952              9.4970293                -3917.76245              
567                      -1600                    0                        static_100000            45                       640                      -3920.93506              -3928.50586              7.57095766               -3920.93506              
567                      -1600                    0                        static_100000            45                       650                      -3919.39331              -3930.27222              10.8790236               -3919.39331              
567                      -1600                    0                        static_100000            45                       660                      -3920.9563               -3929.91602              8.9596653                -3920.9563               
567                      -1600                    0                        static_100000            45                       670                      -3925.85474              -3934.8335               8.97871876               -3925.85474              
567                      -1600                    0                        static_100000            45                       680                      -3936.54443              -3940.65991              4.11533976               -3936.54443              
567                      -1600                    0                        static_100000            45                       690                      -3935.81519              -3941.70581              5.89069748               -3935.81519              
567                      -1600                    0                        static_100000            45                       700                      -3944.54028              -3946.0979               1.55753934               -3944.54028              
567                      -1600                    0                        static_100000            45                       710                      -3943.36182              -3946.20312              2.84127378               -3943.36182              
567                      -1600                    0                        static_100000            45                       720                      -3941.25952              -3948.28662              7.02699471               -3941.25952              
567                      -1600                    0                        static_100000            45                       730                      -3950.79956              -3952.78833              1.98859167               -3950.79956              
567                      -1600                    0                        static_100000            45                       740                      -3952.29346              -3953.49072              1.19708753               -3952.29346              
567                      -1600                    0                        static_100000            45                       750                      -3946.98218              -3952.88672              5.904459                 -3946.98218              
567                      -1600                    0                        static_100000            45                       760                      -3955.92529              -3957.47144              1.54620314               -3955.92529              
567                      -1600                    0                        static_100000            45                       770                      -3955.58081              -3958.85522              3.27445436               -3955.58081              
567                      -1600                    0                        static_100000            45                       780                      -3957.16919              -3960.09912              2.92989278               -3957.16919              
567                      -1600                    0                        static_100000            45                       790                      -3961.45825              -3964.06177              2.60354137               -3961.45825              
567                      -1600                    0                        static_100000            45                       800                      -3962.97754              -3966.03784              3.06037736               -3962.97754              
567                      -1600                    0                        static_100000            45                       810                      -3967.20654              -3968.54663              1.34022582               -3967.20654              
567                      -1600                    0                        static_100000            45                       820                      -3970.4856               -3971.15161              0.666067004              -3970.4856               
567                      -1600                    0                        static_100000            45                       830                      -3968.77368              -3970.86401              2.09022212               -3968.77368              
567                      -1600                    0                        static_100000            45                       840                      -3970.38501              -3972.729                2.34400487               -3970.38501              
567                      -1600                    0                        static_100000            45                       850                      -3975.60962              -3975.6333               0.0238248967             -3975.60962              
567                      -1600                    0                        static_100000            45                       860                      -3976.92847              -3977.91235              0.984077632              -3976.92847              
567                      -1600                    0                        static_100000            45                       870                      -3979.09595              -3979.31274              0.216809094              -3979.09595              
567                      -1600                    0                        static_100000            45                       880                      -3978.89575              -3980.8811               1.98528743               -3978.89575              
567                      -1600                    0                        static_100000            45                       890                      -3982.01221              -3983.10742              1.09522951               -3982.01221              
567                      -1600                    0                        static_100000            45                       900                      -3984.34546              -3984.58862              0.243150547              -3984.34546              
567                      -1600                    0                        static_100000            45                       910                      -3986.67847              -3986.80786              0.129514143              -3986.67847              
567                      -1600                    0                        static_100000            45                       920                      -3988.63501              -3988.90649              0.271368802              -3988.63501              
567                      -1600                    0                        static_100000            45                       930                      -3990.27075              -3990.323                0.0522278063             -3990.27075              
567                      -1600                    0                        static_100000            45                       940                      -3992.0896               -3992.15625              0.0667067692             -3992.0896               
567                      -1600                    0                        static_100000            45                       950                      -3993.81055              -3993.84521              0.0346379243             -3993.81055              
567                      -1600                    0                        static_100000            45                       960                      -3995.17725              -3995.31177              0.134607092              -3995.17725              
567                      -1600                    0                        static_100000            45                       970                      -3996.50171              -3996.50171              5.58009124e-05           -3996.50171              
567                      -1600                    0                        static_100000            45                       980                      -3997.58936              -3997.59863              0.00923295505            -3997.58936              
567                      -1600                    0                        static_100000            45                       990                      -3998.55811              -3998.59009              0.0320358798             -3998.55811              
567                      -1600                    0                        static_100000            45                       1000                     -3999.29639              -3999.31787              0.0214010421             -3999.29639              
567                      -1600                    0                        static_100000            0                        400                      -3848.53125              -3882.43848              33.9072838               -3848.53125              
567                      -1600                    0                        static_100000            0                        410                      -3909.7207               -3913.24414              3.52347946               -3909.7207               
567                      -1600                    0                        static_100000            0                        420                      -3908.90088              -3923.58887              14.6878862               -3908.90088              
